Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Etsy link (product.metafields.custom.etsy_link),Introductory sentence (product.metafields.custom.introductory_sentence),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Accessory size (product.metafields.shopify.accessory-size),Age group (product.metafields.shopify.age-group),Artwork authenticity (product.metafields.shopify.artwork-authenticity),Artwork frame material (product.metafields.shopify.artwork-frame-material),Clothing features (product.metafields.shopify.clothing-features),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Frame style (product.metafields.shopify.frame-style),Neckline (product.metafields.shopify.neckline),Painting medium (product.metafields.shopify.painting-medium),Size (product.metafields.shopify.size),Sleeve length type (product.metafields.shopify.sleeve-length-type),Target gender (product.metafields.shopify.target-gender),Theme (product.metafields.shopify.theme),Top length type (product.metafields.shopify.top-length-type),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
hamnet-iii-the-grief-that-does-not-speak-abstract-painting,Hamnet III: The Grief That Does Not Speak,"<p data-path-to-node=""4""><b data-path-to-node=""4"" data-index-in-node=""0"">Original Hamnet-Inspired Abstract Painting</b></p>
<p data-path-to-node=""4""><b data-path-to-node=""4"" data-index-in-node=""0"">Description:</b> Inspired by the film Hamnet. You can read all about my process over on my blog.</p>
<p data-path-to-node=""5,0,0""><b data-path-to-node=""5,0,0"" data-index-in-node=""0"">Palette:</b> Earthy ochre, soft blues, and emerging rust, crimson spots and leafy greens.</p>
<p data-path-to-node=""5,1,0""><b data-path-to-node=""5,1,0"" data-index-in-node=""0"">Technique:</b> Layered washes and sharp, linear marks.</p>
<p data-path-to-node=""5,2,0""><b data-path-to-node=""5,2,0"" data-index-in-node=""0"">Size:</b> 6"" x 6"" painting in a 12"" mount - easy to frame.</p>
<p data-path-to-node=""5,3,0""><b data-path-to-node=""5,3,0"" data-index-in-node=""0"">Authentication:</b> Signed. Includes a signed Certificate of Authenticity.</p>
<p data-path-to-node=""5,4,0""><b data-path-to-node=""5,4,0"" data-index-in-node=""0"">Price:</b> £60</p>
<p data-path-to-node=""2""><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Each of the three paintings in this series is a unique, one-of-a-kind original. While they share a palette and a story, no two are the same, reflecting the individual ghosts and memories revealed during the process. </span></p>",Georgina Westley Art & Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Fine Art,"",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,60.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hamnet_III_abstract_art_mounted_Georgina_Westley.jpg?v=1768815193,1,Framed artwork on a table with books and a plant,false,,,500044,,,,,,,,,,,,"An original abstract response to the film Hamnet, exploring the 'circular time' of grief and memory through a visceral palette of earthy rusts, piercing reds, and layered textures.",,,,,,,,,,,,acrylic,,,,,,,,,,,kg,,,active
hamnet-iii-the-grief-that-does-not-speak-abstract-painting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hamnet_3.jpg?v=1768815193,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamnet-iii-the-grief-that-does-not-speak-abstract-painting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hamnet_Abstract_Art_III_signed_Georgina_Westley.jpg?v=1768814333,3,"Abstract painting inspired by Hamnet with splashes of red, yellow, and white on a dark background",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamnet-iii-the-grief-that-does-not-speak-abstract-painting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hamnet_Abstract_Art_-_grouped_trio_signed_Georgina_Westley.jpg?v=1768815100,4,Three abstract paintings inspired by the film Hamnet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamnet-i-what-s-past-is-prologue-original-hamnet-inspired-abstract-painting,Hamnet II: Every Vein Doth Fight,"<p data-path-to-node=""4""><b data-path-to-node=""4"" data-index-in-node=""0""><meta charset=""utf-8"">Original Hamnet-Inspired Abstract Painting</b></p>
<p data-path-to-node=""4""><b data-path-to-node=""4"" data-index-in-node=""0"">Description:</b> Inspired by the film Hamnet. You can read all about my process over on my blog.</p>
<p data-path-to-node=""5,0,0""><b data-path-to-node=""5,0,0"" data-index-in-node=""0"">Palette:</b> Earthy ochre, soft blues, and emerging rust, crimson spots and leafy greens.</p>
<p data-path-to-node=""5,1,0""><b data-path-to-node=""5,1,0"" data-index-in-node=""0"">Technique:</b> Layered washes and sharp, linear marks.</p>
<p data-path-to-node=""5,2,0""><b data-path-to-node=""5,2,0"" data-index-in-node=""0"">Size:</b> 6"" x 6"" painting in a 12"" mount - easy to frame.</p>
<p data-path-to-node=""5,3,0""><b data-path-to-node=""5,3,0"" data-index-in-node=""0"">Authentication:</b> Signed. Includes a signed Certificate of Authenticity.</p>
<p data-path-to-node=""5,4,0""><b data-path-to-node=""5,4,0"" data-index-in-node=""0"">Price:</b> £60</p>
<p data-path-to-node=""2""><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Each of the three paintings in this series is a unique, one-of-a-kind original. While they share a palette and a story, no two are the same, reflecting the individual ghosts and memories revealed during the process. </span></p>",Georgina Westley Art & Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Fine Art,"",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,60.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hamnet_Abstract_Art_II_mounted_Georgina_Westley.jpg?v=1768815151,1,Art inspired by the film Hamnet on a white mount leaning against a red wall with books and plants below.,false,,,500044,,,,,,,,,,,,"An original abstract response to the film Hamnet, exploring the 'circular time' of grief and memory through a visceral palette of earthy rusts, piercing reds, and layered textures.",,,,,,,,,,,,acrylic,,,,,,,,,,,kg,,,active
hamnet-i-what-s-past-is-prologue-original-hamnet-inspired-abstract-painting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hamnet_2.jpg?v=1768815151,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamnet-i-what-s-past-is-prologue-original-hamnet-inspired-abstract-painting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hamnet_Abstract_Art_II_signed_Georgina_Westley.jpg?v=1768814195,3,"Abstract painting inspired by the film Hamnet with splashes of yellow, red, and white on a dark background",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamnet-i-what-s-past-is-prologue-original-hamnet-inspired-abstract-painting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hamnet_Abstract_Art_-_grouped_trio_signed_Georgina_Westley.jpg?v=1768815100,4,Three abstract paintings inspired by the film Hamnet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamnet-what-s-past-is-prologue-original-hamnet-inspired-abstract-painting,Hamnet I: What’s Past is Prologue,"<p data-path-to-node=""4""><b data-path-to-node=""4"" data-index-in-node=""0""><meta charset=""utf-8"">Original Hamnet-Inspired Abstract Painting</b></p>
<p data-path-to-node=""4""><b data-path-to-node=""4"" data-index-in-node=""0"">Description:</b> Inspired by the film Hamnet. You can read all about my process over on my blog.</p>
<p data-path-to-node=""5,0,0""><b data-path-to-node=""5,0,0"" data-index-in-node=""0"">Palette:</b> Earthy ochre, soft blues, and emerging rust, crimson spots and leafy greens.</p>
<p data-path-to-node=""5,1,0""><b data-path-to-node=""5,1,0"" data-index-in-node=""0"">Technique:</b> Layered washes and sharp, linear marks.</p>
<p data-path-to-node=""5,2,0""><b data-path-to-node=""5,2,0"" data-index-in-node=""0"">Size:</b> 6"" x 6"" painting in a 12"" mount - easy to frame.</p>
<p data-path-to-node=""5,3,0""><b data-path-to-node=""5,3,0"" data-index-in-node=""0"">Authentication:</b> Signed. Includes a signed Certificate of Authenticity.</p>
<p data-path-to-node=""5,4,0""><b data-path-to-node=""5,4,0"" data-index-in-node=""0"">Price:</b> £60</p>
<p data-path-to-node=""2""><span style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;"">Each of the three paintings in this series is a unique, one-of-a-kind original. While they share a palette and a story, no two are the same, reflecting the individual ghosts and memories revealed during the process. </span></p>",Georgina Westley Art & Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Fine Art,"",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,60.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hamnet_I_abstract_art_mounted_Georgina_Westley.jpg?v=1768815100,1,Art on a red wall with books and a plant below,false,,,500044,,,,,,,,,,,,"An original abstract response to the film Hamnet, exploring the 'circular time' of grief and memory through a visceral palette of earthy rusts, piercing reds, and layered textures.",,,,,,,,,,,,acrylic,,,,,,,,,,,kg,,,active
hamnet-what-s-past-is-prologue-original-hamnet-inspired-abstract-painting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hamnet_1.jpg?v=1768815100,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamnet-what-s-past-is-prologue-original-hamnet-inspired-abstract-painting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hamnet_Abstract_Art_I_signed_Georgina_Westley.jpg?v=1768815100,3,Abstract art inspired by Hamnet with colourful brush strokes on a white background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamnet-what-s-past-is-prologue-original-hamnet-inspired-abstract-painting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Hamnet_Abstract_Art_-_grouped_trio_signed_Georgina_Westley.jpg?v=1768815100,4,Three abstract paintings inspired by the film Hamnet.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
art-workshop,ART WORKSHOP 'Reclaim Your Creativity' 23/11/2025,"<p><meta charset=""utf-8""><meta charset=""utf-8"">The ultimate creative self-care day awaits. Ditch the passwords and pick up a paintbrush in this 6-hour immersive workshop led by me, Georgina Westley. We will be playing with colour and composition to gently spark your curiosity and guide you through creative blocks. Find or reconnect with your inner artist and embrace the joy of making something just for you.<br></p>
<p><b>Date:</b> Sunday, November 23rd, 2025</p>
<p><b>Time:</b> 10:00 am - 4:00 pm </p>
<p><b>Location:</b> Tempsford Memorial Hall, <meta charset=""utf-8""><span>Church St, Tempsford, Sandy SG19 2AW</span></p>
<p><b>Includes:</b></p>
<ul>
<li>
<b>All art materials provided</b> - just show up ready to create.</li>
<li>
<strong>Expert guidance</strong> from me in a calm, encouraging environment.</li>
<li>Take home your <b>mounted piece of finished artwork </b>ready to display.</li>
<li>Free-flowing <b>tea and coffee</b> throughout the day.</li>
<li>Delicious <b>homemade cake</b> for that essential creative fuel.<b></b><b style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 0.875rem;""></b>
</li>
</ul>
<p><b>Please note:</b></p>
<ul>
<li>Please bring your own <b>packed lunch</b> for the day.</li>
<li>Bring an apron/old shirt or wear clothes you don't mind getting a splash of paint on.</li>
</ul>
<p>Upon purchase, you'll receive a PDF ticket via email that serves as your entry pass.</p>
<p>Please present your ticket (digital or printed) on the day.</p>
<p><strong>Cancellation policy:</strong></p>
<p><span>My class sizes are small to guarantee a high-value experience. I purchase materials and secure the hall well in advance, meaning last-minute cancellations make it difficult to cover these committed costs. </span></p>
<ul>
<li><span>Transfers: if you can no longer attend, you may transfer your ticket to a friend or family member at any time. Just let me know the new participant's name via email. </span></li>
<li><span>Refunds (more than 14 days notice): I can offer a full refund. </span></li>
<li><span>Refunds (less than 14 days notice): no refunds are available due to materials and venue costs already committed. You are very welcome to use the ticket transfer option.</span></li>
</ul>",Georgina Westley Art & Design,Arts & Entertainment > Event Tickets,Ticket,"digital, event, Past event, ticket",true,Title,Default Title,,,,,,,,,0.0,shopify,deny,manual,60.00,,false,true,,,,,"",https://cdn.shopify.com/s/files/1/0808/2738/4116/files/Untitled_2.png?v=1762005335,1,"",false,Art Workshop - Reclaim Your Creativity - Event Ticket ,"Reclaim your creativity! Join Georgina Westley's 6hr art workshop in Tempsford, Beds. Break creative blocks, find flow, and take home a mounted piece of art.",499969,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,kg,,,active
snapshot-general-pos,Snapshot GENERAL POS,"",Georgina Westley Art & Design,Uncategorized,"","",false,Title,Default Title,,,,,,,,,0.0,,deny,manual,50.00,,true,true,,,,,"",,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kg,,,draft
68-snapshot-painted-skies,#68 Snapshot 'Painted Skies',"<p><strong>Product:</strong> Original painting by Georgina Westley</p>
<p><strong>Medium:</strong> Acrylic on handmade paper <meta charset=""utf-8"">360gsm</p>
<p><strong>Dimensions</strong>: Image 90mm x 110 (Polaroid sized)</p>
<p><strong>Mount</strong>: Black mount 127mm x 178mm (5"" x 7"") </p>
<p data-sourcepos=""39:1-39:10"">Notes:</p>
<ul>
<li data-sourcepos=""39:1-39:10"">Gloss varnished for a luminous finish.</li>
<li data-sourcepos=""39:1-39:10"">Hand sign and numbered.<br>
</li>
<li data-sourcepos=""39:1-39:10"">High quality paint.<br>
</li>
<li data-sourcepos=""39:1-39:10"">Easy to frame.<em><b id=""docs-internal-guid-5b4a9fdf-7fff-f6ec-fc23-f70183690b7f""><span><br></span></b></em>
</li>
</ul>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Fine Art,"Glimmers, Hope, Journey, Light, Longing, Manifesting, Music, Reflection, Sea, Seascape, Summer, Sunrise, travel",true,Title,Default Title,,,,,,,,Snapshot_68,0.0,shopify,deny,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/68_Snapshot_Crop_Painted_Skies.jpg?v=1755194222,1,"",false,,,,,,,,,,,,,,,"""Well it's too late tonight, to drag the past out into the light. We're one but we're not the same, we get to carry each other."" U2",,,,,original,,,,,,,acrylic,,,,,,,,,,,kg,,,active
68-snapshot-painted-skies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/68_Snapshot_Hand_Painted_Skies.jpg?v=1756824197,2,Artistic depiction of a sunset with vibrant colors held against a black background,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68-snapshot-painted-skies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/68_Snapshot_Framed_Painted_Skies.jpg?v=1756824197,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67-snapshot-blossom-skies,#67 Snapshot 'Blossom Skies',"<p><strong>Product:</strong> Original painting by Georgina Westley</p>
<p><strong>Medium:</strong> Acrylic on handmade paper <meta charset=""utf-8"">360gsm</p>
<p><strong>Dimensions</strong>: Image 90mm x 110 (Polaroid sized)</p>
<p><strong>Mount</strong>: Black mount 127mm x 178mm (5"" x 7"") </p>
<p data-sourcepos=""39:1-39:10"">Notes:</p>
<ul>
<li data-sourcepos=""39:1-39:10"">Gloss varnished for a luminous finish.</li>
<li data-sourcepos=""39:1-39:10"">Hand sign and numbered.<br>
</li>
<li data-sourcepos=""39:1-39:10"">High quality paint.<br>
</li>
<li data-sourcepos=""39:1-39:10"">Easy to frame.<em><b id=""docs-internal-guid-5b4a9fdf-7fff-f6ec-fc23-f70183690b7f""><span><br></span></b></em>
</li>
</ul>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Fine Art,"Glimmers, Hope, Journey, Light, Longing, Manifesting, Music, Reflection, Sea, Seascape, Summer, Sunrise, travel",true,Title,Default Title,,,,,,,,Snapshot_67,0.0,shopify,deny,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/67_Snapshot_Crop_Blossom_Skies.jpg?v=1754581068,1,"",false,,,,,,,,,,,,,,,"""If only I don't bend and break I'll meet you on the other side, I'll meet you in the light."" Keane",,,,,original,,,,,,,acrylic,,,,,,,,,,,kg,,,active
65-snapshot-always-here-copy,#66 Snapshot 'Leading Light',"<p><strong>Product:</strong> Original painting by Georgina Westley</p>
<p><strong>Medium:</strong> Acrylic on handmade paper <meta charset=""utf-8"">360gsm</p>
<p><strong>Dimensions</strong>: Image 90mm x 110 (Polaroid sized)</p>
<p><strong>Mount</strong>: Black mount 127mm x 178mm (5"" x 7"") </p>
<p data-sourcepos=""39:1-39:10"">Notes:</p>
<ul>
<li data-sourcepos=""39:1-39:10"">Gloss varnished for a luminous finish.</li>
<li data-sourcepos=""39:1-39:10"">Hand sign and numbered.<br>
</li>
<li data-sourcepos=""39:1-39:10"">High quality paint.<br>
</li>
<li data-sourcepos=""39:1-39:10"">Easy to frame.<em><b id=""docs-internal-guid-5b4a9fdf-7fff-f6ec-fc23-f70183690b7f""><span><br></span></b></em>
</li>
</ul>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Fine Art,"Glimmers, Hope, Journey, Light, Longing, Manifesting, Music, Reflection, Sea, Seascape, Summer, Sunset, travel",true,Title,Default Title,,,,,,,,Snapshot_66,0.0,shopify,deny,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/66_Snapshot_Crop_Leading_Light.jpg?v=1754580931,1,"",false,,,,,,,,,,,,,,,"""Lights will guide you home. And ignite your bones."" Coldplay",,,,,original,,,,,,,acrylic,,,,,,,,,,,kg,,,active
65-snapshot-always-here,#65 Snapshot 'Always Here',"<p><strong>Product:</strong> Original painting by Georgina Westley</p>
<p><strong>Medium:</strong> Acrylic on handmade paper <meta charset=""utf-8"">360gsm</p>
<p><strong>Dimensions</strong>: Image 90mm x 110 (Polaroid sized)</p>
<p><strong>Mount</strong>: Black mount 127mm x 178mm (5"" x 7"") </p>
<p data-sourcepos=""39:1-39:10"">Notes:</p>
<ul>
<li data-sourcepos=""39:1-39:10"">Gloss varnished for a luminous finish.</li>
<li data-sourcepos=""39:1-39:10"">Hand sign and numbered.<br>
</li>
<li data-sourcepos=""39:1-39:10"">High quality paint.<br>
</li>
<li data-sourcepos=""39:1-39:10"">Easy to frame.<em><b id=""docs-internal-guid-5b4a9fdf-7fff-f6ec-fc23-f70183690b7f""><span><br></span></b></em>
</li>
</ul>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Fine Art,"Glimmers, Hope, Journey, Light, Longing, Manifesting, Music, Reflection, Sea, Seascape, Summer, Sunset, travel",true,Title,Default Title,,,,,,,,Snapshot_65,0.0,shopify,deny,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/65_Snapshot_Crop_Always_Here.jpg?v=1754580218,1,"",false,,,,,,,,,,,,,,,"""When the rain is blowing in your face and the whole world is on your case, I could offer you a warm embrace, to make you feel my love."" Bob Dylan",,,,,original,,,,,,,acrylic,,,,,,,,,,,kg,,,active
64-snapshot-finding-us,#64 Snapshot 'Finding Us',"<p><strong>Product:</strong> Original painting by Georgina Westley</p>
<p><strong>Medium:</strong> Acrylic on handmade paper <meta charset=""utf-8"">360gsm</p>
<p><strong>Dimensions</strong>: Image 90mm x 110 (Polaroid sized)</p>
<p><strong>Mount</strong>: Black mount 127mm x 178mm (5"" x 7"") </p>
<p data-sourcepos=""39:1-39:10"">Notes:</p>
<ul>
<li data-sourcepos=""39:1-39:10"">Gloss varnished for a luminous finish.</li>
<li data-sourcepos=""39:1-39:10"">Hand sign and numbered.<br>
</li>
<li data-sourcepos=""39:1-39:10"">High quality paint.<br>
</li>
<li data-sourcepos=""39:1-39:10"">Easy to frame.<em><b id=""docs-internal-guid-5b4a9fdf-7fff-f6ec-fc23-f70183690b7f""><span><br></span></b></em>
</li>
</ul>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Fine Art,"City, Cityscape, Glimmers, Hope, Journey, Light, Longing, Manifesting, Music, Reflection, Summer, Sunset, travel",true,Title,Default Title,,,,,,,,Snapshot_64,0.0,shopify,deny,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/64_Snapshot_Crop_Finding_Us.jpg?v=1754580064,1,"",false,,,,,,,,,,,,,,,"""Tender is the night, lying by your side. Tender is the touch of someone that you love too much."" Blur",,,,,original,,,,,,,acrylic,,,,,,,,,,,kg,,,active
63-snapshot-new-beginnings,#63 Snapshot 'New Beginnings',"<p><strong>Product:</strong> Original painting by Georgina Westley</p>
<p><strong>Medium:</strong> Acrylic on handmade paper <meta charset=""utf-8"">360gsm</p>
<p><strong>Dimensions</strong>: Image 90mm x 110 (Polaroid sized)</p>
<p><strong>Mount</strong>: Black mount 127mm x 178mm (5"" x 7"") </p>
<p data-sourcepos=""39:1-39:10"">Notes:</p>
<ul>
<li data-sourcepos=""39:1-39:10"">Gloss varnished for a luminous finish.</li>
<li data-sourcepos=""39:1-39:10"">Hand sign and numbered.<br>
</li>
<li data-sourcepos=""39:1-39:10"">High quality paint.<br>
</li>
<li data-sourcepos=""39:1-39:10"">Easy to frame.<em><b id=""docs-internal-guid-5b4a9fdf-7fff-f6ec-fc23-f70183690b7f""><span><br></span></b></em>
</li>
</ul>",Georgina Westley Art Design,"Home & Garden > Decor > Artwork > Posters, Prints, & Visual Artwork > Paintings",Fine Art,"City, Cityscape, Glimmers, Hope, Journey, Light, Longing, Manifesting, Music, Reflection, Summer, travel",true,Title,Default Title,,,,,,,,Snapshot_63,0.0,shopify,deny,manual,50.00,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0808/2738/4116/files/63_Snapshot_Crop_New_Beginnings.jpg?v=1754579918,1,"",false,,,,,,,,,,,,,,,"""Another sunny afternoon, walking to the sound of my favourite tune, tomorrow never knows what it doesn’t know too soon."" Oasis",,,,,original,,,,,,,acrylic,,,,,,,,,,,kg,,,active
